ID,ReportID,ReportOwnerID,TransactionDate,TransactionAmount,TransactionCurrencyCode,ExchangeRate,PostedAmount,ExpenseTypeCode,ExpenseTypeName,VendorDescription,Description,HasImage,HasItemizations,HasAttendees,IsPersonal,IsBillable,LocationCountry,LocationName,PaymentTypeID,LastModified,URI,TaxReceiptType,SpendCategoryCode,Custom1,Custom2,OrgUnit1,CompanyCode,PostingDate,Currency,ItemNumber,CostCenter,GLAccount,JournalName,DocumentType,PostingKey,ProfitCenter,Amount,JournalLineDescription,DebitAmount,CreditAmount,FiscalYear,PostedDate,ExchangeRateType,ExchangeRateDate,JournalSource,JournalCategory,PrimaryLedger
684642d5-49d6-4a25-b809-33f943c8d645,804ca62a-7f4f-4ef2-8084-b9d00726fc16,bryan61@example.com,9/27/2023,1379.62,GBP,1.1371,1052.65,ET08,Parking,Fleming-Meyers,Grow bad the send among.,False,False,False,False,False,FR,Lake Amber,CorporateCard,2023-12-02T21:45:52Z,/expense/entries/684642d5-49d6-4a25-b809-33f943c8d645,T,SC035,standard,imagine,,C003,2025-04-06,USD,ITEM-5658,CC200,400000,JNL-ANYTHING,KR,40,PC03,90.6,Both arrive into cold guy.,0.0,90.6,2025,2025-04-07,M,2025-01-16,WORKDAY,PURCHASE,APAC_LEDGER
dd4d8de7-9a01-4679-b911-7e60cfa6fa63,31c6e1de-b94a-4866-ac15-403ab8a706ec,johnsonlisa@example.org,3/27/2024,1395.36,USD,1.009,1395.36,ET10,Other,Patterson Inc,Behind way woman top door.,False,False,False,False,False,GB,Richardsonshire,PersonalCard,2024-04-03T21:45:52Z,/expense/entries/dd4d8de7-9a01-4679-b911-7e60cfa6fa63,N,SC031,,,,C002,2025-02-13,EUR,ITEM-5659,CC100,600000,JNL-IMAGINE,SA,40,PC02,1198.71,Follow trouble produce bag effort behavior.,1198.71,0.0,2025,2025-08-15,B,2025-07-22,WORKDAY,PURCHASE,APAC_LEDGER
15e4b138-c716-468a-9734-31b49b3f8423,88f4a6b3-9c84-4a6c-995e-e427b70c4870,royhuerta@example.net,8/24/2025,619.3,INR,1.3555,737.77,ET07,Entertainment,Simmons Inc,Among old cold structure agent.,False,False,False,False,False,US,Leebury,CompanyCard,2025-10-24T21:45:52Z,/expense/entries/15e4b138-c716-468a-9734-31b49b3f8423,R,SC031,beyond,,,C002,2024-12-30,GBP,ITEM-5660,CC100,600000,JNL-LEFT,SA,40,PC02,1206.71,Cost cost agreement office federal attorney.,0.0,1206.71,2025,2024-10-25,M,2025-01-02,CONCUR,PURCHASE,APAC_LEDGER
8dbde1f6-a51a-44d5-88e9-1e0cce376823,c289db7b-b055-463a-bfd5-89900c5f50f0,elizabeth67@example.net,12/11/2023,1142.48,EUR,1.4409,1658.2,ET10,Other,Butler and Sons,Race bank avoid.,False,False,True,False,False,FR,Port Connie,CorporateCard,2024-02-08T21:45:52Z,/expense/entries/8dbde1f6-a51a-44d5-88e9-1e0cce376823,N,SC001,,,OU1,C002,2025-09-07,GBP,ITEM-5661,CC100,500000,JNL-SIGNIFICANT,SA,50,PC02,4645.39,Entire all home within last already.,4645.39,0.0,2025,2025-01-02,M,2025-04-12,CONCUR,PURCHASE,CORP_LEDGER
8dcf2450-bc5c-4610-9d21-f60fb5fb5575,0171bd7a-a07a-4071-a2d7-e98a851a3ee1,xmcclure@example.org,8/8/2024,1370.51,GBP,0.8152,1428.62,ET01,Airfare,Johnson-Hall,Western book PM tax share worry feeling.,False,False,True,False,False,AU,Davisborough,CompanyCard,2025-02-03T21:45:52Z,/expense/entries/8dcf2450-bc5c-4610-9d21-f60fb5fb5575,T,SC047,,,,C001,2025-04-17,INR,ITEM-5662,CC300,600000,JNL-KIND,DR,40,PC01,1568.41,Environmental clearly box could daughter sense particularly.,0.0,1568.41,2025,2025-04-28,B,2025-02-23,SAP,EXPENSE,CORP_LEDGER
14c6c806-048b-4e5b-b687-1e3a03e436c2,91636a7d-bb53-4f9d-b311-c5a8c66d9904,sharon08@example.org,12/4/2024,1113.24,CAD,1.0525,904.28,ET08,Parking,"Owens, Kelly and Bryant",Decision explain sense get.,False,True,True,False,False,IN,Port Paula,Cash,2025-03-29T21:45:52Z,/expense/entries/14c6c806-048b-4e5b-b687-1e3a03e436c2,R,SC016,,,OU3,C002,2025-05-01,GBP,ITEM-5663,CC100,500000,JNL-COMPARE,KR,50,PC01,4572.89,Peace tough ago true shake weight.,4572.89,0.0,2025,2025-02-19,M,2024-11-01,SAP,EXPENSE,CORP_LEDGER
6ca0ee11-ce97-43c7-b758-4678cd28f757,aee0cb6a-946c-4b8a-9e73-4c8d1f350ec8,lauren65@example.org,9/29/2024,311.34,GBP,0.8637,308.69,ET10,Other,Foley Group,Everyone best church control physical.,False,False,False,False,True,IN,Ayersshire,PersonalCard,2024-11-21T21:45:52Z,/expense/entries/6ca0ee11-ce97-43c7-b758-4678cd28f757,N,SC025,,,,C003,2025-01-27,INR,ITEM-5664,CC100,400000,JNL-USUALLY,DR,40,PC01,3022.09,Soon interest produce government.,0.0,3022.09,2025,2024-11-25,M,2025-01-08,CONCUR,PURCHASE,APAC_LEDGER
16f4fd5e-081c-4f66-af74-f9fdd60860ce,350c677f-92fb-45bb-aabd-3b3ac8d68089,petersonmandy@example.org,11/10/2024,1177.86,AUD,0.8085,1292.58,ET01,Airfare,Harvey-Clark,Tv possible expert feeling.,False,False,False,True,True,IN,Greenville,PersonalCard,2025-04-07T21:45:52Z,/expense/entries/16f4fd5e-081c-4f66-af74-f9fdd60860ce,R,SC035,,,,C001,2025-06-07,GBP,ITEM-5665,CC300,600000,JNL-JOB,KR,50,PC03,3515.47,Carry article subject him.,3515.47,0.0,2025,2024-09-28,C,2025-08-21,CONCUR,EXPENSE,APAC_LEDGER
dbeed0c4-419d-43b4-8a3d-3828104ee948,53e380a2-8d39-4479-8912-69beac3fcf73,ricklawson@example.net,9/6/2025,448.41,GBP,0.9252,263.17,ET10,Other,"Smith, Pennington and Thomas",Off throughout same expert middle away.,False,True,False,True,False,FR,South Brianafurt,CorporateCard,2025-09-29T21:45:52Z,/expense/entries/dbeed0c4-419d-43b4-8a3d-3828104ee948,N,SC025,,,,C003,2025-07-29,GBP,ITEM-5666,CC300,600000,JNL-MIND,KR,50,PC03,1651.86,Everyone impact wall look employee never.,0.0,1651.86,2025,2025-07-28,C,2025-01-08,WORKDAY,PURCHASE,APAC_LEDGER
c989fbbe-7aaf-4ad1-be67-d34a851ead0b,a1804dc2-e21d-4ca3-a2c5-3a87a565d288,markbright@example.org,7/5/2025,1338.93,CAD,0.7866,1977.2,ET04,Taxi,Foster-Gallagher,Region race thank perform hotel away local recent.,True,True,True,True,False,GB,East Anthonyfurt,PersonalCard,2025-10-09T21:45:52Z,/expense/entries/c989fbbe-7aaf-4ad1-be67-d34a851ead0b,T,SC030,,,,C001,2025-05-06,GBP,ITEM-5667,CC100,600000,JNL-UPON,DR,40,PC02,4253.37,Him former answer end good seat.,4253.37,0.0,2025,2025-01-19,B,2024-10-16,SAP,EXPENSE,APAC_LEDGER
41c29d45-d8df-4608-b932-a7abc166df31,2447c143-6670-46d2-818d-bc1661424133,martingregory@example.net,10/30/2024,797.42,CAD,1.3521,813.05,ET08,Parking,Ibarra and Sons,Recent show threat several international.,False,False,False,True,True,GB,North Michaelhaven,CorporateCard,2024-12-21T21:45:52Z,/expense/entries/41c29d45-d8df-4608-b932-a7abc166df31,T,SC017,mention,,OU3,C003,2024-10-18,EUR,ITEM-5668,CC100,500000,JNL-HUMAN,DR,40,PC03,1115.61,Possible your wall easy.,0.0,1115.61,2025,2025-07-04,M,2025-07-06,WORKDAY,EXPENSE,APAC_LEDGER
3cf8ad33-d264-41f1-b6f2-ff1045adf29a,333acf88-016d-4696-824d-4170a8d703f6,victoria99@example.net,8/21/2024,1495.46,USD,0.8462,1495.46,ET04,Taxi,Hancock-Browning,Blood what weight smile.,False,False,False,True,True,US,East Richardhaven,CompanyCard,2024-09-23T21:45:52Z,/expense/entries/3cf8ad33-d264-41f1-b6f2-ff1045adf29a,T,SC005,,,,C003,2024-11-27,EUR,ITEM-5669,CC200,500000,JNL-HAVE,DR,50,PC02,4465.9,Oil choice life administration oil this method.,4465.9,0.0,2025,2025-01-01,M,2025-02-02,WORKDAY,PURCHASE,APAC_LEDGER
2785d881-f021-4836-8d65-58aba5a8470e,e6732389-722f-4094-a81d-883639e81108,adam74@example.org,8/10/2024,570.55,SGD,0.9754,511.95,ET10,Other,"Reilly, Bates and Castro",Travel key later sit but most none.,False,True,False,False,False,IN,Medinaland,CorporateCard,2025-01-13T21:45:52Z,/expense/entries/2785d881-f021-4836-8d65-58aba5a8470e,T,SC046,,bag,,C003,2025-01-20,GBP,ITEM-5670,CC200,500000,JNL-OFFICE,DR,50,PC01,2806.92,Across minute pick share.,0.0,2806.92,2025,2025-04-17,B,2025-07-03,CONCUR,TRAVEL,APAC_LEDGER
e7855661-72aa-4952-84ba-894ab7e2b500,56fe39f4-af2c-4936-ba98-b30c4bda0552,collierjacob@example.com,11/3/2024,325.12,INR,1.0565,354.84,ET04,Taxi,"Randall, Barrett and Burton",Avoid unit city bank.,False,False,False,True,False,CA,South Dylan,CompanyCard,2025-02-09T21:45:52Z,/expense/entries/e7855661-72aa-4952-84ba-894ab7e2b500,T,SC011,,,,C001,2025-03-10,GBP,ITEM-5671,CC100,600000,JNL-HOW,DR,40,PC01,4198.28,Economy more teach focus.,4198.28,0.0,2025,2025-01-19,M,2024-11-13,WORKDAY,EXPENSE,CORP_LEDGER
82f80b0a-55c1-499f-8d77-73a1428aa8ed,7bdc76ae-94b7-40a0-8e1a-2f04a03bd36e,masoncolleen@example.org,1/11/2024,1040.32,EUR,1.4924,843.8,ET05,Mileage,"Gray, Carson and Hernandez",Public class various team poor somebody.,True,False,False,True,True,US,Wilkinsberg,Cash,2024-03-20T21:45:52Z,/expense/entries/82f80b0a-55c1-499f-8d77-73a1428aa8ed,T,SC033,,,OU7,C003,2025-04-22,USD,ITEM-5672,CC200,500000,JNL-BLOOD,KR,40,PC02,4676.15,Cell early voice pull right seven.,0.0,4676.15,2025,2025-08-06,B,2025-01-13,CONCUR,PURCHASE,APAC_LEDGER
65cff104-d75e-4bde-9428-9d8986e19cf8,cfcbde93-89cf-4e4f-a9d5-d335f84a57c3,brianna80@example.com,2/12/2024,617.4,SGD,0.8809,571.9,ET01,Airfare,"Farmer, Lewis and Thomas",Decade put few discussion southern.,True,False,False,False,False,CA,Anthonyborough,PersonalCard,2024-05-15T21:45:52Z,/expense/entries/65cff104-d75e-4bde-9428-9d8986e19cf8,T,SC044,,,,C003,2025-02-11,USD,ITEM-5673,CC100,500000,JNL-THEM,KR,50,PC03,3464.02,Strategy brother several business stuff social.,3464.02,0.0,2025,2025-07-07,B,2025-04-13,SAP,EXPENSE,CORP_LEDGER
6d181f18-d010-442a-8d5d-f4ca1fb470c0,2f68e537-85b5-459b-9f43-491cb76df0b6,wbradley@example.org,5/9/2025,399.42,GBP,1.1522,288.14,ET04,Taxi,Morris PLC,Set they many both.,True,False,False,True,False,SG,Jennifertown,Cash,2025-05-09T21:45:52Z,/expense/entries/6d181f18-d010-442a-8d5d-f4ca1fb470c0,T,SC001,,,,C001,2025-08-02,INR,ITEM-5674,CC300,400000,JNL-MEASURE,DR,50,PC01,4067.82,Along give morning day painting yourself amount.,0.0,4067.82,2025,2025-01-30,C,2024-10-19,CONCUR,PURCHASE,CORP_LEDGER
4e61ad61-a012-4618-b699-7b5deb4e1b02,39031de5-0803-4e87-9222-1cb85fb074a1,jonathan53@example.com,5/4/2024,70.57,USD,1.0594,70.57,ET08,Parking,Brown-Bates,Throw listen trip site.,True,False,False,False,True,IN,East Adam,PersonalCard,2024-05-20T21:45:52Z,/expense/entries/4e61ad61-a012-4618-b699-7b5deb4e1b02,T,SC048,interesting,,,C003,2025-05-28,INR,ITEM-5675,CC200,600000,JNL-STORY,KR,40,PC02,2123.73,Crime wife major threat safe must.,2123.73,0.0,2025,2025-07-23,C,2025-04-23,WORKDAY,PURCHASE,APAC_LEDGER
6fd5a38a-5c59-4b03-9ec4-7e7ff65f2b4e,fad46bb1-3836-4108-bff3-edbfc0bc972f,vicki62@example.org,8/24/2024,905.06,AUD,0.9938,475.97,ET01,Airfare,James and Sons,Base few easy though size none personal.,False,True,False,True,False,AU,West Steven,CompanyCard,2025-01-16T21:45:52Z,/expense/entries/6fd5a38a-5c59-4b03-9ec4-7e7ff65f2b4e,N,SC019,,,,C001,2025-02-22,GBP,ITEM-5676,CC100,500000,JNL-TREAT,DR,40,PC02,205.29,Dinner top face.,0.0,205.29,2025,2024-11-10,M,2025-08-21,SAP,EXPENSE,CORP_LEDGER
1c7f7ea8-582e-4866-ba94-9cf1e588c23a,3fc68146-e169-4d69-bb0e-c22e6ef573a8,aguirrebenjamin@example.com,12/13/2024,1159.09,INR,0.8985,1149.7,ET09,Phone,Davis Group,Tell later two beyond keep meeting simply.,False,True,True,False,False,GB,Lake Janeview,Cash,2024-12-24T21:45:52Z,/expense/entries/1c7f7ea8-582e-4866-ba94-9cf1e588c23a,R,SC046,,,,C002,2024-12-05,INR,ITEM-5677,CC300,400000,JNL-PARTICIPANT,SA,40,PC03,3070.57,Scene PM less I.,3070.57,0.0,2025,2024-11-15,B,2025-08-11,WORKDAY,PURCHASE,APAC_LEDGER
000b3cd4-9a5d-463d-bd56-5bc840ee98ae,72b665ad-bd12-4c08-b121-4b0553a08b99,fsimon@example.com,3/16/2024,467.29,SGD,1.0513,416.78,ET09,Phone,"Colon, Briggs and Burnett",Anyone know maintain half.,False,True,False,True,False,SG,Port Larrybury,CompanyCard,2024-08-23T21:45:52Z,/expense/entries/000b3cd4-9a5d-463d-bd56-5bc840ee98ae,R,SC017,,activity,,C003,2025-04-29,USD,ITEM-5678,CC200,600000,JNL-RATHER,SA,40,PC01,599.4,Receive that ok position.,0.0,599.4,2025,2025-07-03,C,2025-06-21,SAP,TRAVEL,CORP_LEDGER
d8153265-20a9-4eb8-8f2d-c44db4e79c62,c233811e-4bd4-4060-a351-f5ab32a1b552,atkinsterry@example.org,6/9/2025,121.78,CAD,0.9898,169.94,ET02,Hotel,Williams LLC,Could go cause white property national TV.,False,False,False,True,False,AU,Kramermouth,Cash,2025-07-21T21:45:52Z,/expense/entries/d8153265-20a9-4eb8-8f2d-c44db4e79c62,T,SC024,more,,OU5,C001,2025-01-14,EUR,ITEM-5679,CC200,600000,JNL-SON,SA,50,PC01,4998.25,Foreign suddenly thing.,4998.25,0.0,2025,2025-01-11,M,2024-10-10,WORKDAY,TRAVEL,APAC_LEDGER
e8f1fcc0-9fb6-47b5-a1ee-55a3d7b1d2bd,c12b6609-9905-4a12-802a-453386bb19bb,lindsay12@example.net,9/10/2024,640.51,SGD,0.8931,665.04,ET08,Parking,"Martin, Adams and Franklin",Read make right red degree identify laugh.,False,False,False,False,False,GB,Melanieport,Cash,2024-11-21T21:45:52Z,/expense/entries/e8f1fcc0-9fb6-47b5-a1ee-55a3d7b1d2bd,N,SC028,same,,,C002,2025-04-26,GBP,ITEM-5680,CC300,400000,JNL-RIGHT,DR,40,PC03,362.2,Leader own within fall treat fill view everyone.,0.0,362.2,2025,2025-06-23,C,2025-08-14,WORKDAY,TRAVEL,CORP_LEDGER
b689d68e-4314-4c32-b99f-45bd62260f5a,a52938ae-fa82-4237-aff4-502f6f074f3d,mlarson@example.org,12/4/2023,1262.23,INR,0.9796,887.73,ET09,Phone,"Deleon, Ortega and Hughes",Common hair save admit entire later.,False,True,True,True,True,CA,Hurstville,PersonalCard,2024-03-26T21:45:52Z,/expense/entries/b689d68e-4314-4c32-b99f-45bd62260f5a,R,SC023,shake,,,C003,2024-09-24,USD,ITEM-5681,CC300,500000,JNL-DOWN,SA,40,PC03,1548.6,Opportunity write break finally member sometimes.,1548.6,0.0,2025,2025-04-16,M,2025-02-08,SAP,EXPENSE,APAC_LEDGER
61b51754-2bff-4c3a-865a-c6bd07a4be96,d29a2bd3-7189-453b-a185-49ebb2b3c849,lopezsteven@example.net,6/14/2024,979.89,EUR,1.3423,570.2,ET05,Mileage,James and Sons,History Mrs newspaper start.,False,False,False,True,False,DE,New Natalie,CompanyCard,2024-07-29T21:45:52Z,/expense/entries/61b51754-2bff-4c3a-865a-c6bd07a4be96,N,SC032,,,,C002,2024-12-19,USD,ITEM-5682,CC300,600000,JNL-COMMERCIAL,DR,40,PC02,3933.58,Debate poor early sign understand fish song.,0.0,3933.58,2025,2025-08-06,M,2025-08-17,CONCUR,EXPENSE,CORP_LEDGER
a1d04ff4-e246-4530-b2a4-69ee0006c516,9ed0a7b4-dc42-4196-8236-386b6ef855af,marshgina@example.net,2/16/2024,1232.62,CAD,1.3667,981.29,ET04,Taxi,Nguyen-Reyes,Choose again relationship place smile citizen animal.,False,True,False,False,False,IN,East Johnburgh,CompanyCard,2024-05-18T21:45:52Z,/expense/entries/a1d04ff4-e246-4530-b2a4-69ee0006c516,R,SC042,,federal,,C003,2025-01-02,USD,ITEM-5683,CC300,500000,JNL-LIVE,DR,50,PC01,3066.54,Manager part outside left clear help.,3066.54,0.0,2025,2024-11-13,C,2025-09-14,SAP,EXPENSE,CORP_LEDGER
2e0e2d4a-9153-47ab-b669-a3518ccccb93,bcd647ee-e3c3-40d1-826e-efc21a3fcb2c,montoyaluke@example.net,12/4/2024,300.18,USD,0.9096,300.18,ET02,Hotel,Smith-Davis,Drive final sense sign couple.,False,False,False,True,False,GB,New Kathrynton,CompanyCard,2025-05-21T21:45:52Z,/expense/entries/2e0e2d4a-9153-47ab-b669-a3518ccccb93,T,SC044,past,not,OU3,C001,2025-05-16,GBP,ITEM-5684,CC100,600000,JNL-BACK,SA,50,PC03,3185.86,Dinner respond despite white way major.,0.0,3185.86,2025,2024-12-16,B,2025-02-27,SAP,EXPENSE,APAC_LEDGER
7fafa653-81eb-4ddc-966a-6675ef178e44,7d5da81a-2955-4db2-a121-e79a2290b5e1,bshepherd@example.com,1/25/2025,587.79,AUD,1.188,497.04,ET06,Supplies,Bradley-Hayes,Response employee type street certain surface among.,True,True,False,False,False,DE,South Brian,CorporateCard,2025-05-14T21:45:52Z,/expense/entries/7fafa653-81eb-4ddc-966a-6675ef178e44,R,SC017,,,,C002,2025-03-07,INR,ITEM-5685,CC100,500000,JNL-SUCCESSFUL,SA,50,PC03,1505.3,Course technology past.,1505.3,0.0,2025,2024-09-23,C,2025-09-09,SAP,EXPENSE,APAC_LEDGER
cec1d292-fc1f-4b72-aac6-e03cbadabd33,9bcb66fa-c0ca-4571-9a10-c6839493cf49,munozchristopher@example.com,11/9/2023,204.12,CAD,0.8476,267.36,ET09,Phone,"Stewart, Norton and Alvarez",Exist those next your house history.,False,False,False,False,False,DE,Lake Jack,Cash,2023-12-04T21:45:52Z,/expense/entries/cec1d292-fc1f-4b72-aac6-e03cbadabd33,R,SC002,,,OU1,C002,2025-09-10,EUR,ITEM-5686,CC100,400000,JNL-THROUGHOUT,SA,40,PC02,3007.73,Project American important share raise wish under.,0.0,3007.73,2025,2025-01-12,C,2024-10-06,SAP,EXPENSE,APAC_LEDGER
e617b550-a891-4713-8194-39afc8194e71,78a52f14-d2e4-4859-9a36-874026cce0ad,baileygutierrez@example.com,3/30/2024,86.37,GBP,1.1106,43.88,ET07,Entertainment,Jennings-Stokes,Trouble much grow effect.,True,False,False,False,False,CA,Guerreroport,PersonalCard,2024-09-24T21:45:52Z,/expense/entries/e617b550-a891-4713-8194-39afc8194e71,N,SC018,,,,C002,2025-01-07,USD,ITEM-5687,CC100,600000,JNL-ALONG,SA,50,PC02,4041.37,As do course throughout however.,4041.37,0.0,2025,2024-12-17,C,2025-02-09,CONCUR,EXPENSE,APAC_LEDGER
e297ffda-59b6-4c38-a279-6867f1dd90f9,ce8a6c24-58cb-41da-ae2f-36b9d74508b2,peterserica@example.com,6/26/2025,785.54,USD,1.071,785.54,ET03,Meals,Davis and Sons,Six modern chance social protect wind beyond visit.,True,True,True,False,False,DE,West Debbieside,CompanyCard,2025-08-22T21:45:52Z,/expense/entries/e297ffda-59b6-4c38-a279-6867f1dd90f9,R,SC024,line,box,OU6,C002,2025-03-01,GBP,ITEM-5688,CC100,400000,JNL-FINANCIAL,SA,50,PC03,1241.89,Change officer medical his receive.,0.0,1241.89,2025,2025-06-08,B,2025-03-27,SAP,TRAVEL,APAC_LEDGER
1167ebb2-3082-4e46-8c33-d2e30b8e15de,86cbc90a-f08a-4f25-92a7-8e20f5f4a54b,katie61@example.org,2/28/2025,268.14,AUD,0.9622,354.78,ET07,Entertainment,Smith Group,Response large turn happen he future.,True,False,False,True,False,FR,Veronicafurt,PersonalCard,2025-07-20T21:45:52Z,/expense/entries/1167ebb2-3082-4e46-8c33-d2e30b8e15de,R,SC042,letter,identify,,C003,2025-03-12,INR,ITEM-5689,CC100,600000,JNL-AGAIN,SA,50,PC03,4260.19,Political security almost government.,4260.19,0.0,2025,2025-05-19,M,2025-03-27,CONCUR,PURCHASE,APAC_LEDGER
ac8da094-e23d-4039-a093-83e5148d88f0,f17ab5f6-e259-4378-9ff9-08e6d14eb875,lori05@example.com,4/15/2024,936.18,USD,0.7939,936.18,ET03,Meals,Cooper Group,Design police what figure.,True,False,True,False,False,DE,North Chloe,CompanyCard,2024-10-09T21:45:52Z,/expense/entries/ac8da094-e23d-4039-a093-83e5148d88f0,N,SC003,,organization,OU7,C001,2024-12-13,USD,ITEM-5690,CC300,400000,JNL-FROM,KR,40,PC03,270.44,Beautiful billion society civil environmental tend into drive.,0.0,270.44,2025,2025-05-22,B,2024-12-18,WORKDAY,TRAVEL,APAC_LEDGER
2445d0fb-3b80-431c-aec2-e2859fb96179,8dc5ec8d-7e4b-4ee9-8c1d-ff8091f19117,castillorobert@example.org,8/30/2025,112.56,INR,0.8909,155.86,ET07,Entertainment,"Evans, Snow and Kim",Food boy trade religious mention.,True,False,True,False,True,US,East Joseph,CorporateCard,2025-11-06T21:45:52Z,/expense/entries/2445d0fb-3b80-431c-aec2-e2859fb96179,N,SC038,,,,C002,2024-09-18,USD,ITEM-5691,CC300,600000,JNL-EVERY,KR,40,PC03,295.61,Rock Democrat economic and design.,295.61,0.0,2025,2025-06-02,B,2024-11-21,WORKDAY,PURCHASE,CORP_LEDGER
a0b93b9e-be24-4c33-b899-be94321a7943,39cc23a6-c1bf-4050-8ea3-4b660b7796e8,kristy81@example.net,7/16/2025,1032.61,USD,1.2106,1032.61,ET05,Mileage,Nunez-Barry,Least suddenly tell away business last.,False,False,False,False,False,GB,Masonside,CorporateCard,2025-08-16T21:45:52Z,/expense/entries/a0b93b9e-be24-4c33-b899-be94321a7943,T,SC035,,,OU6,C001,2025-07-25,GBP,ITEM-5692,CC300,600000,JNL-BOOK,SA,50,PC01,2334.08,Moment enjoy expert could.,0.0,2334.08,2025,2025-08-21,B,2024-10-05,WORKDAY,PURCHASE,CORP_LEDGER
6572f583-98b5-4782-ba24-0caee94c0b60,d103698d-0508-4104-93bc-8d79c105fe9b,johnhoward@example.org,6/28/2025,692.23,GBP,1.4111,593.1,ET03,Meals,Kelly and Sons,Goal cause go program or analysis mean.,False,False,True,False,False,GB,Ballardmouth,PersonalCard,2025-08-09T21:45:52Z,/expense/entries/6572f583-98b5-4782-ba24-0caee94c0b60,R,SC018,,,,C003,2025-01-30,EUR,ITEM-5693,CC300,600000,JNL-BACK,DR,50,PC01,4567.27,Resource source see central buy board your.,4567.27,0.0,2025,2025-02-14,C,2024-12-24,CONCUR,TRAVEL,CORP_LEDGER
de3b5156-2052-4dea-87aa-806d9fff6926,fd3cc942-ced1-4e66-be9f-866931524e7b,bryan45@example.org,1/13/2025,263.8,SGD,0.9432,284.64,ET07,Entertainment,"Mason, Case and Edwards",Democratic herself here poor again one spring.,False,True,False,True,False,CA,South Sharon,PersonalCard,2025-02-24T21:45:52Z,/expense/entries/de3b5156-2052-4dea-87aa-806d9fff6926,N,SC036,,,,C001,2025-05-27,GBP,ITEM-5694,CC100,500000,JNL-GUESS,DR,50,PC02,3908.85,High to agent day leave loss social.,0.0,3908.85,2025,2025-03-16,C,2024-12-31,SAP,TRAVEL,APAC_LEDGER
beb05087-9598-4111-bf33-2e2c99505554,51a36488-9c06-4810-84b8-f7badb6cd44f,njohnston@example.org,12/16/2024,248.22,GBP,1.2382,156.92,ET01,Airfare,"Morris, Knight and Chandler",Chance direction feeling oil among.,False,True,False,False,False,FR,South Haroldstad,CorporateCard,2025-01-05T21:45:52Z,/expense/entries/beb05087-9598-4111-bf33-2e2c99505554,R,SC029,name,,,C001,2024-11-27,EUR,ITEM-5695,CC300,600000,JNL-CONFERENCE,DR,40,PC02,2966.95,Run find exactly who use.,2966.95,0.0,2025,2025-03-26,B,2024-09-18,SAP,PURCHASE,APAC_LEDGER
386a7b1a-a963-4b48-8906-e1f6cef434de,154f4d8f-a60e-45f5-ade7-b82289dc26b2,nashjessica@example.net,2/27/2025,452.27,CAD,0.9962,664.75,ET09,Phone,Anderson-Shaw,Image want degree impact far front outside rise.,True,True,False,True,True,GB,Stewarthaven,CorporateCard,2025-06-11T21:45:52Z,/expense/entries/386a7b1a-a963-4b48-8906-e1f6cef434de,N,SC021,,,OU7,C003,2025-09-06,EUR,ITEM-5696,CC100,500000,JNL-VIEW,DR,50,PC01,3265.99,That later visit create present sing.,0.0,3265.99,2025,2024-10-17,B,2025-04-29,CONCUR,TRAVEL,CORP_LEDGER
9db22510-fbb2-433d-85ae-ca7bc26883ab,b8486fd8-cc28-49cf-ab76-c4f338c80c89,holly13@example.net,12/8/2024,1257.17,EUR,1.15,1039.05,ET10,Other,Meza-Anderson,Site stage return current.,True,False,False,False,False,GB,South Rachelton,CompanyCard,2025-03-04T21:45:52Z,/expense/entries/9db22510-fbb2-433d-85ae-ca7bc26883ab,R,SC038,cover,,,C002,2025-02-27,INR,ITEM-5697,CC300,500000,JNL-HOW,SA,40,PC02,4397.42,Move or identify discuss PM affect nation.,4397.42,0.0,2025,2024-11-05,M,2025-09-16,CONCUR,TRAVEL,CORP_LEDGER
cd9d801d-f62a-4c3f-8d03-bb2338f80935,a7a5c1ba-74aa-4d10-a72e-32c4b615a45b,rpeterson@example.net,5/3/2025,252.93,AUD,0.7891,255.69,ET07,Entertainment,Baker-Taylor,Room police start material task.,False,True,False,False,True,DE,Port Luisbury,PersonalCard,2025-08-21T21:45:52Z,/expense/entries/cd9d801d-f62a-4c3f-8d03-bb2338f80935,N,SC042,,,OU5,C003,2025-05-23,EUR,ITEM-5698,CC200,400000,JNL-COLLEGE,KR,50,PC01,1427.22,Thousand environmental nature animal fear property listen.,0.0,1427.22,2025,2025-01-31,B,2025-03-06,CONCUR,PURCHASE,APAC_LEDGER
7a52b66d-5186-4d2f-853a-91d6cf2711f0,c309c78d-8d20-4e52-933f-becea2d4c1f3,middletonlisa@example.net,1/5/2025,581.43,INR,0.9601,621.78,ET04,Taxi,"Horne, Miller and George",True piece large decision learn explain garden.,True,False,False,False,False,IN,North Gwendolyn,CorporateCard,2025-01-31T21:45:52Z,/expense/entries/7a52b66d-5186-4d2f-853a-91d6cf2711f0,N,SC031,,,,C002,2025-02-02,INR,ITEM-5699,CC300,400000,JNL-SIGN,DR,50,PC03,2799.12,Identify top act morning.,2799.12,0.0,2025,2025-02-27,B,2024-11-29,SAP,PURCHASE,CORP_LEDGER
