ID,URI,Name,OwnerLoginID,OwnerName,CreateDate,SubmitDate,LastModifiedDate,CurrencyCode,TotalTransactionAmount,TotalPostedAmount,TotalApprovedAmount,AmountDueEmployee,ApprovalStatus,ApprovalDate,PaymentStatus,PaidDate,ReceiptsReceived,HasImage,HasAttendees,HasBillableExpenses,NumberOfEntries,Purpose,WorkflowActionUrl,CompanyCode,PostingDate,Currency,ItemNumber,CostCenter,GLAccount,JournalName,DocumentType,PostingKey,ProfitCenter,Amount,JournalLineDescription,DebitAmount,CreditAmount,FiscalYear,PostedDate,ExchangeRate,ExchangeRateType,ExchangeRateDate,JournalSource,JournalCategory,PrimaryLedger
69a4d4dd-75a3-4ae5-b222-b3851aea6979,/expense/reports/69a4d4dd-75a3-4ae5-b222-b3851aea6979,Synthesize Rich Communities - South Nathaniel,heather91@example.org,Tara Leach,2024-10-31T00:00:00,2024-11-14T00:00:00,2024-11-30T00:00:00,GBP,476.94,259.98,154.78,4.65,PENDING,,IN_PROCESS,,False,False,False,False,1,Include wall least it good soon wrong.,https://workflow.example.com/reports/69a4d4dd-75a3-4ae5-b222-b3851aea6979,C001,2025-01-19,GBP,ITEM-4133,CC200,500000,JNL-NO,SA,40,PC01,1938.41,Contain return budget own.,1938.41,0.0,2025,2024-11-26,1.2299,M,2025-08-26,CONCUR,TRAVEL,CORP_LEDGER
69a9d6b5-fbea-4324-8212-1781b13c697b,/expense/reports/69a9d6b5-fbea-4324-8212-1781b13c697b,Productize Granular Communities - Rodriguezberg,christopher20@example.org,Bruce Scott,2025-09-10T00:00:00,2025-09-18T00:00:00,2025-10-11T00:00:00,EUR,739.76,601.05,686.93,94.4,APPROVED,2025-09-18T00:00:00,IN_PROCESS,,False,False,False,False,1,Effort trip relationship sport fund.,https://workflow.example.com/reports/69a9d6b5-fbea-4324-8212-1781b13c697b,C001,2025-06-12,INR,ITEM-4134,CC300,600000,JNL-WRITE,SA,50,PC03,2849.14,Young quite down partner measure expert between sit.,0.0,2849.14,2025,2024-12-22,1.3833,M,2024-11-26,SAP,TRAVEL,CORP_LEDGER
69ae5dee-e0de-413c-b8e7-0e279324df98,/expense/reports/69ae5dee-e0de-413c-b8e7-0e279324df98,Evolve Ubiquitous E-Commerce - Amandaburgh,taylor78@example.net,Derek Baker,2024-02-14T00:00:00,2024-02-14T00:00:00,2024-02-23T00:00:00,SGD,866.54,669.23,181.23,66.72,SUBMITTED,,NOT_PAID,,False,False,True,False,1,Benefit son player ago other turn.,https://workflow.example.com/reports/69ae5dee-e0de-413c-b8e7-0e279324df98,C002,2025-04-14,INR,ITEM-4135,CC200,600000,JNL-TECHNOLOGY,SA,40,PC01,3970.21,Officer look one standard idea get.,3970.21,0.0,2025,2024-11-28,0.8821,M,2025-06-09,CONCUR,PURCHASE,APAC_LEDGER
69af1bec-bdd2-43ed-931b-2ec76e14ab94,/expense/reports/69af1bec-bdd2-43ed-931b-2ec76e14ab94,Engage Interactive E-Tailers - South Wandabury,gerald14@example.com,Karen Roman,2024-03-29T00:00:00,2024-04-06T00:00:00,2024-04-16T00:00:00,EUR,220.16,253.34,43.61,23.0,SUBMITTED,,NOT_PAID,,False,False,True,False,1,Dream break hour individual low future station positive.,https://workflow.example.com/reports/69af1bec-bdd2-43ed-931b-2ec76e14ab94,C002,2024-11-19,EUR,ITEM-4136,CC300,600000,JNL-MAIN,DR,50,PC03,2584.51,Participant attack chair.,0.0,2584.51,2025,2024-09-26,1.0129,M,2025-02-14,SAP,TRAVEL,APAC_LEDGER
69b1ed26-966a-40c1-a0b4-5a1a7671ae3a,/expense/reports/69b1ed26-966a-40c1-a0b4-5a1a7671ae3a,Evolve 24/365 Users - Brownshire,nicolewatts@example.net,Amanda Norman,2025-03-20T00:00:00,2025-03-30T00:00:00,2025-04-02T00:00:00,AUD,1406.06,1674.48,1309.08,89.91,APPROVED,2025-04-06T00:00:00,IN_PROCESS,,False,False,False,False,1,Ready film pay wear hair scientist.,https://workflow.example.com/reports/69b1ed26-966a-40c1-a0b4-5a1a7671ae3a,C002,2025-01-24,INR,ITEM-4137,CC200,600000,JNL-CONTROL,KR,40,PC03,4435.17,Either team key western drive turn everybody.,4435.17,0.0,2025,2024-10-12,1.1188,B,2024-09-27,CONCUR,EXPENSE,APAC_LEDGER
69bae6a2-c63a-4632-b23a-6da0bccde547,/expense/reports/69bae6a2-c63a-4632-b23a-6da0bccde547,Incubate Visionary Convergence - Lewistown,clarkcameron@example.org,Andrew Lee,2025-06-20T00:00:00,2025-06-28T00:00:00,2025-06-29T00:00:00,AUD,210.84,122.08,1.52,38.89,SUBMITTED,,IN_PROCESS,,False,False,False,True,1,Area fast environmental use avoid.,https://workflow.example.com/reports/69bae6a2-c63a-4632-b23a-6da0bccde547,C001,2024-10-04,USD,ITEM-4138,CC300,500000,JNL-TALK,KR,40,PC03,3019.77,Degree protect law himself source all cost.,0.0,3019.77,2025,2024-11-24,0.9177,C,2025-03-13,SAP,TRAVEL,CORP_LEDGER
69c46725-0eaf-458c-a27e-99b240ae4e96,/expense/reports/69c46725-0eaf-458c-a27e-99b240ae4e96,Aggregate Clicks-And-Mortar Interfaces - West Justin,ashleybrady@example.org,Martin Leonard,2023-12-28T00:00:00,2024-01-05T00:00:00,2024-02-03T00:00:00,INR,484.24,307.64,459.4,78.99,APPROVED,2024-01-06T00:00:00,NOT_PAID,,True,True,True,False,1,Create very because speak site value.,https://workflow.example.com/reports/69c46725-0eaf-458c-a27e-99b240ae4e96,C003,2024-10-11,GBP,ITEM-4139,CC200,500000,JNL-UNTIL,DR,40,PC01,3692.7,Local will later throughout husband.,3692.7,0.0,2025,2025-03-03,1.1075,B,2025-07-04,WORKDAY,PURCHASE,APAC_LEDGER
69d1a583-bd68-4803-b060-d57f9a6a9595,/expense/reports/69d1a583-bd68-4803-b060-d57f9a6a9595,Engage Clicks-And-Mortar Vortals - Jacobsonshire,sparksryan@example.org,Jose Smith,2025-09-09T00:00:00,2025-09-17T00:00:00,2025-09-25T00:00:00,GBP,454.47,580.59,165.84,14.07,SUBMITTED,,ON_HOLD,,True,True,True,False,1,Remember machine morning yes site support college.,https://workflow.example.com/reports/69d1a583-bd68-4803-b060-d57f9a6a9595,C002,2024-11-25,USD,ITEM-4140,CC300,400000,JNL-PHYSICAL,DR,50,PC02,3526.95,Instead with within successful return need certainly.,0.0,3526.95,2025,2025-02-14,0.9161,C,2025-04-22,WORKDAY,TRAVEL,CORP_LEDGER
69d30643-e80e-4be7-a821-fbb7b8a83ea6,/expense/reports/69d30643-e80e-4be7-a821-fbb7b8a83ea6,Transition Killer Users - South Ashley,monique69@example.net,Dana Stevens,2024-04-15T00:00:00,2024-04-22T00:00:00,2024-05-17T00:00:00,CAD,1122.93,1122.26,604.67,118.38,REJECTED,,NOT_PAID,,True,True,True,False,1,Full example tell enjoy environmental.,https://workflow.example.com/reports/69d30643-e80e-4be7-a821-fbb7b8a83ea6,C001,2025-08-03,INR,ITEM-4141,CC100,400000,JNL-MENTION,DR,50,PC03,719.12,These image young operation class position.,719.12,0.0,2025,2025-05-17,1.1758,C,2025-05-16,SAP,PURCHASE,APAC_LEDGER
69d38de9-8b13-4a45-a371-27ef1e7de9f4,/expense/reports/69d38de9-8b13-4a45-a371-27ef1e7de9f4,Revolutionize Vertical Supply-Chains - Meadowsborough,ylowery@example.com,Kimberly Goodman,2024-04-05T00:00:00,2024-04-13T00:00:00,2024-05-03T00:00:00,INR,102.22,139.64,6.31,1.91,PENDING,,IN_PROCESS,,True,True,True,False,1,Which option over car.,https://workflow.example.com/reports/69d38de9-8b13-4a45-a371-27ef1e7de9f4,C002,2025-05-03,USD,ITEM-4142,CC300,500000,JNL-ANYONE,DR,40,PC01,1982.0,Know white fight five more value.,0.0,1982.0,2025,2024-11-25,1.1296,B,2025-05-28,SAP,PURCHASE,CORP_LEDGER
69d425c2-e253-4571-8359-a5418014a478,/expense/reports/69d425c2-e253-4571-8359-a5418014a478,Innovate Visionary Functionalities - Port Kenneth,damontran@example.org,Donald Gomez,2024-12-17T00:00:00,2024-12-22T00:00:00,2025-01-07T00:00:00,AUD,557.09,502.94,267.01,108.94,REJECTED,,IN_PROCESS,,False,False,False,False,1,Interesting its another book might base.,https://workflow.example.com/reports/69d425c2-e253-4571-8359-a5418014a478,C003,2025-04-09,EUR,ITEM-4143,CC100,400000,JNL-CUSTOMER,DR,40,PC02,733.54,Huge safe own class.,733.54,0.0,2025,2025-04-07,0.9551,M,2024-11-24,SAP,PURCHASE,CORP_LEDGER
69d466c4-8edc-48e0-a769-abdc7a1cf9c1,/expense/reports/69d466c4-8edc-48e0-a769-abdc7a1cf9c1,Enhance E-Business Bandwidth - East Karen,mary53@example.org,Jeffrey Richards,2025-01-05T00:00:00,2025-01-06T00:00:00,2025-01-08T00:00:00,GBP,111.42,63.46,105.16,12.91,APPROVED,2025-01-12T00:00:00,IN_PROCESS,,True,True,False,False,1,Yes nice goal nearly economic.,https://workflow.example.com/reports/69d466c4-8edc-48e0-a769-abdc7a1cf9c1,C003,2024-11-01,EUR,ITEM-4144,CC200,600000,JNL-EVER,DR,50,PC02,2704.36,Thousand meet smile fire moment now light.,0.0,2704.36,2025,2025-06-08,1.3263,C,2025-04-21,CONCUR,PURCHASE,APAC_LEDGER
69d4a03a-b5b0-4a11-8bcc-106a30a5c7ba,/expense/reports/69d4a03a-b5b0-4a11-8bcc-106a30a5c7ba,Drive Leading-Edge Initiatives - Ericabury,yhayes@example.com,Madison West,2025-08-11T00:00:00,2025-08-22T00:00:00,2025-09-07T00:00:00,CAD,11.86,15.67,10.75,2.06,APPROVED,2025-08-28T00:00:00,NOT_PAID,,False,False,False,True,1,Daughter yet into participant cut.,https://workflow.example.com/reports/69d4a03a-b5b0-4a11-8bcc-106a30a5c7ba,C002,2025-03-30,EUR,ITEM-4145,CC300,400000,JNL-FORMER,SA,50,PC03,496.03,Store by end large top thousand history compare.,496.03,0.0,2025,2025-04-03,1.0547,B,2025-02-14,WORKDAY,TRAVEL,CORP_LEDGER
69da0118-bd70-4df3-a451-6a134a596607,/expense/reports/69da0118-bd70-4df3-a451-6a134a596607,Morph Dynamic Action-Items - Susanland,virginiagraham@example.net,Clinton Farrell,2024-01-18T00:00:00,2024-01-29T00:00:00,2024-02-08T00:00:00,EUR,405.54,285.05,238.22,16.82,RESUBMITTED,,NOT_PAID,,False,False,False,True,1,Admit world maintain pay.,https://workflow.example.com/reports/69da0118-bd70-4df3-a451-6a134a596607,C001,2025-02-04,USD,ITEM-4146,CC300,600000,JNL-AROUND,DR,40,PC01,4869.68,Outside itself child southern seem collection.,0.0,4869.68,2025,2025-03-24,1.0211,M,2025-04-21,CONCUR,EXPENSE,APAC_LEDGER
69e4aef7-3dc9-41d0-9eb4-df622dc25126,/expense/reports/69e4aef7-3dc9-41d0-9eb4-df622dc25126,Implement Enterprise Mindshare - New Cheryl,mitchelldanielle@example.org,Colleen Nichols,2025-08-12T00:00:00,2025-08-15T00:00:00,2025-08-23T00:00:00,USD,365.96,365.96,344.81,32.18,APPROVED,2025-08-20T00:00:00,IN_PROCESS,,False,False,True,True,1,Small professional last center.,https://workflow.example.com/reports/69e4aef7-3dc9-41d0-9eb4-df622dc25126,C002,2025-03-12,USD,ITEM-4147,CC100,600000,JNL-REQUIRE,SA,40,PC03,376.61,Cup own cause.,376.61,0.0,2025,2025-02-14,1.4446,B,2025-09-09,CONCUR,EXPENSE,APAC_LEDGER
69e75d3d-b90d-419c-b317-d62f891a69b2,/expense/reports/69e75d3d-b90d-419c-b317-d62f891a69b2,Harness Bleeding-Edge Initiatives - South Raymondshire,abigailwells@example.com,James Yates,2023-12-29T00:00:00,2023-12-31T00:00:00,2024-01-17T00:00:00,USD,873.59,873.59,872.49,101.07,APPROVED,2024-01-03T00:00:00,NOT_PAID,,False,False,False,False,1,Local address whether officer.,https://workflow.example.com/reports/69e75d3d-b90d-419c-b317-d62f891a69b2,C002,2025-08-10,EUR,ITEM-4148,CC300,400000,JNL-HOTEL,SA,40,PC03,1556.88,Argue prove beautiful may.,0.0,1556.88,2025,2025-02-28,1.242,M,2025-06-03,WORKDAY,PURCHASE,CORP_LEDGER
69e9a0ea-feb6-4c07-8069-2c8d2ed047df,/expense/reports/69e9a0ea-feb6-4c07-8069-2c8d2ed047df,Morph Bleeding-Edge Experiences - Tonyashire,anngardner@example.net,Kenneth Marshall,2024-08-27T00:00:00,2024-09-05T00:00:00,2024-09-29T00:00:00,USD,146.02,146.02,13.95,11.69,PENDING,,NOT_PAID,,False,False,False,True,1,Everyone well usually turn image.,https://workflow.example.com/reports/69e9a0ea-feb6-4c07-8069-2c8d2ed047df,C001,2025-01-08,EUR,ITEM-4149,CC100,600000,JNL-OFFER,KR,40,PC01,4420.49,Yourself buy human north.,4420.49,0.0,2025,2025-05-08,1.0266,B,2025-06-17,CONCUR,PURCHASE,APAC_LEDGER
69eb8a3f-c62a-4c63-801b-c4825cd3273b,/expense/reports/69eb8a3f-c62a-4c63-801b-c4825cd3273b,Visualize Cutting-Edge E-Tailers - South Andrew,ryan70@example.net,Teresa Cox,2024-02-26T00:00:00,2024-02-28T00:00:00,2024-03-02T00:00:00,CAD,9.85,13.55,9.42,0.13,APPROVED,2024-03-06T00:00:00,PAID,2024-03-10T00:00:00,False,False,True,False,1,Admit recent bad drug.,https://workflow.example.com/reports/69eb8a3f-c62a-4c63-801b-c4825cd3273b,C002,2024-12-26,EUR,ITEM-4150,CC300,400000,JNL-YOUNG,DR,40,PC03,1866.95,Program manager production add without he.,0.0,1866.95,2025,2025-07-09,1.3605,M,2024-12-16,WORKDAY,TRAVEL,APAC_LEDGER
69f6d04c-0c03-498a-a80d-6d7a81df1fb9,/expense/reports/69f6d04c-0c03-498a-a80d-6d7a81df1fb9,Enhance Wireless Models - South William,pdavidson@example.com,Benjamin Lee,2024-03-02T00:00:00,2024-03-07T00:00:00,2024-03-24T00:00:00,CAD,950.54,727.73,243.96,92.18,PENDING,,ON_HOLD,,False,False,False,True,1,Director world my in without culture.,https://workflow.example.com/reports/69f6d04c-0c03-498a-a80d-6d7a81df1fb9,C001,2025-01-11,INR,ITEM-4151,CC300,500000,JNL-THREAT,DR,50,PC01,2485.43,Under show blood.,2485.43,0.0,2025,2025-01-19,1.1252,C,2024-09-18,CONCUR,EXPENSE,CORP_LEDGER
69f8674b-f2f0-4584-aa4e-568ad61c4b2b,/expense/reports/69f8674b-f2f0-4584-aa4e-568ad61c4b2b,Enable Revolutionary Interfaces - New Jennifer,susan57@example.net,Nathaniel Nelson,2024-04-02T00:00:00,2024-04-15T00:00:00,2024-04-21T00:00:00,SGD,429.86,398.14,39.11,44.31,SUBMITTED,,NOT_PAID,,False,False,False,True,1,Room second ever factor want form.,https://workflow.example.com/reports/69f8674b-f2f0-4584-aa4e-568ad61c4b2b,C001,2024-11-14,USD,ITEM-4152,CC100,600000,JNL-SOUTHERN,KR,50,PC01,288.54,Fast modern benefit last rock later.,0.0,288.54,2025,2025-08-11,0.8281,M,2025-04-21,WORKDAY,TRAVEL,CORP_LEDGER
69f92aa9-a92e-448a-8ffa-fe351b855670,/expense/reports/69f92aa9-a92e-448a-8ffa-fe351b855670,Brand Magnetic Applications - North Lisa,darmstrong@example.com,Ariana Jones,2024-04-27T00:00:00,2024-04-30T00:00:00,2024-05-05T00:00:00,SGD,525.31,639.09,150.97,40.37,REJECTED,,IN_PROCESS,,False,False,False,True,1,Smile plan many get later.,https://workflow.example.com/reports/69f92aa9-a92e-448a-8ffa-fe351b855670,C002,2025-04-04,INR,ITEM-4153,CC100,500000,JNL-PROFESSIONAL,KR,50,PC03,122.59,Third campaign event business affect beat check.,122.59,0.0,2025,2024-09-19,0.7834,B,2025-01-05,CONCUR,TRAVEL,CORP_LEDGER
6a011640-811f-4ba8-aca2-16bda64b45ab,/expense/reports/6a011640-811f-4ba8-aca2-16bda64b45ab,Morph Integrated Architectures - Pattersonfurt,ehogan@example.net,Robert Maldonado,2024-11-25T00:00:00,2024-12-04T00:00:00,2024-12-21T00:00:00,GBP,867.0,1052.02,164.72,110.62,PENDING,,NOT_PAID,,True,True,False,False,1,Campaign debate yeah science decade address too.,https://workflow.example.com/reports/6a011640-811f-4ba8-aca2-16bda64b45ab,C003,2025-08-25,GBP,ITEM-4154,CC200,600000,JNL-MOST,SA,50,PC03,3013.67,Piece even charge until table.,0.0,3013.67,2025,2025-05-02,0.9183,M,2025-05-13,WORKDAY,PURCHASE,CORP_LEDGER
6a0488fc-f5b0-469e-a899-22d921bed537,/expense/reports/6a0488fc-f5b0-469e-a899-22d921bed537,Brand Real-Time E-Services - Andrehaven,amitchell@example.org,Rebecca Roberts,2025-02-10T00:00:00,2025-02-22T00:00:00,2025-03-17T00:00:00,AUD,583.55,360.52,44.04,60.44,PENDING,,NOT_PAID,,False,False,False,False,1,Head late executive tonight.,https://workflow.example.com/reports/6a0488fc-f5b0-469e-a899-22d921bed537,C002,2024-09-29,INR,ITEM-4155,CC300,400000,JNL-SING,SA,40,PC01,430.21,Treat against draw oil know.,430.21,0.0,2025,2025-07-25,0.9132,B,2025-08-15,CONCUR,TRAVEL,CORP_LEDGER
6a079f62-7e90-4f94-aa47-1cbdd3bd3cad,/expense/reports/6a079f62-7e90-4f94-aa47-1cbdd3bd3cad,Engage Interactive Relationships - Fullerburgh,ejones@example.org,Phyllis King,2025-05-23T00:00:00,2025-05-27T00:00:00,2025-06-09T00:00:00,INR,1448.93,1670.91,698.78,135.36,SUBMITTED,,NOT_PAID,,True,True,True,True,1,Another entire tax and.,https://workflow.example.com/reports/6a079f62-7e90-4f94-aa47-1cbdd3bd3cad,C001,2025-08-05,EUR,ITEM-4156,CC100,400000,JNL-CONDITION,KR,40,PC03,2639.81,Claim give argue war.,0.0,2639.81,2025,2025-06-29,1.1273,C,2025-04-11,SAP,PURCHASE,APAC_LEDGER
6a0a549b-1b4f-41ed-9780-d430846f41d8,/expense/reports/6a0a549b-1b4f-41ed-9780-d430846f41d8,Exploit Back-End Mindshare - North Natalie,kathleenscott@example.org,Melissa Gibson,2024-11-06T00:00:00,2024-11-09T00:00:00,2024-12-09T00:00:00,INR,483.52,304.09,163.71,45.63,REJECTED,,IN_PROCESS,,False,False,False,False,1,Set international anyone movie sign light so.,https://workflow.example.com/reports/6a0a549b-1b4f-41ed-9780-d430846f41d8,C001,2025-02-25,EUR,ITEM-4157,CC200,500000,JNL-REDUCE,SA,50,PC02,1434.94,Family individual director can check general.,1434.94,0.0,2025,2024-11-23,1.3212,B,2024-11-30,SAP,TRAVEL,APAC_LEDGER
6a12a846-dd99-4aca-aa01-ec890435307b,/expense/reports/6a12a846-dd99-4aca-aa01-ec890435307b,Unleash Bricks-And-Clicks Architectures - Farmerchester,cheyennelevine@example.net,Zoe Perez,2024-05-12T00:00:00,2024-05-26T00:00:00,2024-06-18T00:00:00,INR,1139.75,1490.79,523.5,51.01,PENDING,,IN_PROCESS,,False,False,True,False,1,Whatever technology region.,https://workflow.example.com/reports/6a12a846-dd99-4aca-aa01-ec890435307b,C003,2025-08-21,USD,ITEM-4158,CC200,600000,JNL-ANIMAL,SA,40,PC01,4964.42,Western benefit tough let increase between.,0.0,4964.42,2025,2025-06-29,1.0709,C,2025-02-24,CONCUR,PURCHASE,APAC_LEDGER
6a44e520-f68a-4094-b837-21446775195b,/expense/reports/6a44e520-f68a-4094-b837-21446775195b,Expedite Transparent Supply-Chains - Jillhaven,lcox@example.com,Andrew Robertson,2024-11-10T00:00:00,2024-11-23T00:00:00,2024-12-15T00:00:00,CAD,823.04,541.23,391.78,77.22,PENDING,,ON_HOLD,,False,False,True,False,1,Once unit place radio democratic shake population across.,https://workflow.example.com/reports/6a44e520-f68a-4094-b837-21446775195b,C002,2024-10-16,EUR,ITEM-4159,CC200,500000,JNL-CONGRESS,DR,50,PC02,4285.83,Receive war add teacher.,4285.83,0.0,2025,2024-12-17,0.7282,C,2025-03-17,SAP,EXPENSE,CORP_LEDGER
6a4832f8-d123-41be-af63-2a087d7744f5,/expense/reports/6a4832f8-d123-41be-af63-2a087d7744f5,Enhance Dot-Com Systems - Lake Paulhaven,wilsonjoshua@example.net,Claudia Hurst,2024-10-28T00:00:00,2024-11-11T00:00:00,2024-12-04T00:00:00,INR,748.31,1110.79,394.58,75.02,REJECTED,,NOT_PAID,,False,False,False,False,1,Election spring value.,https://workflow.example.com/reports/6a4832f8-d123-41be-af63-2a087d7744f5,C002,2024-09-26,EUR,ITEM-4160,CC200,500000,JNL-ENOUGH,KR,40,PC02,3730.89,Stay tree perhaps fast start decide.,0.0,3730.89,2025,2025-04-26,0.8929,M,2025-02-09,CONCUR,EXPENSE,CORP_LEDGER
6a52f406-ff04-4801-93bf-401ebecdd530,/expense/reports/6a52f406-ff04-4801-93bf-401ebecdd530,Streamline Cross-Media Functionalities - Johnberg,danielleedwards@example.net,Maurice Bird,2025-04-05T00:00:00,2025-04-07T00:00:00,2025-04-17T00:00:00,AUD,1349.73,1757.62,746.3,53.56,SUBMITTED,,IN_PROCESS,,True,True,False,False,1,Commercial method want oil expert according large for.,https://workflow.example.com/reports/6a52f406-ff04-4801-93bf-401ebecdd530,C003,2024-10-11,USD,ITEM-4161,CC200,500000,JNL-ENTIRE,SA,40,PC02,2764.08,Crime century apply involve current news.,2764.08,0.0,2025,2025-03-08,1.2466,M,2024-10-20,WORKDAY,TRAVEL,APAC_LEDGER
6a588252-c8e3-43b4-9d1b-5021675ca2ad,/expense/reports/6a588252-c8e3-43b4-9d1b-5021675ca2ad,Transform Revolutionary Convergence - Pricehaven,qstewart@example.com,Matthew Berry,2023-10-02T00:00:00,2023-10-14T00:00:00,2023-11-02T00:00:00,INR,539.49,787.22,26.85,7.9,SUBMITTED,,IN_PROCESS,,True,True,False,False,1,Space role sort assume value suffer.,https://workflow.example.com/reports/6a588252-c8e3-43b4-9d1b-5021675ca2ad,C001,2025-05-09,GBP,ITEM-4162,CC100,400000,JNL-WHAT,DR,40,PC03,3501.04,Live pretty recent us food process.,0.0,3501.04,2025,2024-10-28,1.0944,C,2025-02-16,CONCUR,TRAVEL,APAC_LEDGER
6a59b41e-d3a6-4c46-991c-d30642b1fc93,/expense/reports/6a59b41e-d3a6-4c46-991c-d30642b1fc93,Transform Rich Schemas - Hinesville,michaelavery@example.net,Nicholas Brown,2023-11-22T00:00:00,2023-12-05T00:00:00,2023-12-09T00:00:00,SGD,996.44,797.25,115.66,134.55,PENDING,,NOT_PAID,,False,False,False,True,1,Force in they.,https://workflow.example.com/reports/6a59b41e-d3a6-4c46-991c-d30642b1fc93,C001,2025-08-08,GBP,ITEM-4163,CC300,500000,JNL-INSTEAD,DR,50,PC02,454.25,Born network strong seven all.,454.25,0.0,2025,2025-01-26,1.0597,C,2025-07-08,CONCUR,TRAVEL,CORP_LEDGER
6a5e7f64-7317-4414-8715-9ddb1b388abe,/expense/reports/6a5e7f64-7317-4414-8715-9ddb1b388abe,Architect Robust Roi - Rebeccafort,mollysmith@example.net,Christopher Hill,2024-09-20T00:00:00,2024-09-27T00:00:00,2024-10-03T00:00:00,AUD,39.77,21.63,8.32,5.24,RESUBMITTED,,ON_HOLD,,False,False,False,True,1,Say front discussion lose himself hospital top.,https://workflow.example.com/reports/6a5e7f64-7317-4414-8715-9ddb1b388abe,C001,2025-05-02,GBP,ITEM-4164,CC300,600000,JNL-RELIGIOUS,DR,50,PC03,4784.01,He represent small marriage through.,0.0,4784.01,2025,2025-07-30,1.0599,M,2024-12-03,WORKDAY,PURCHASE,APAC_LEDGER
6a5ed86b-5177-445d-8e18-5e4a7e534b11,/expense/reports/6a5ed86b-5177-445d-8e18-5e4a7e534b11,Orchestrate Mission-Critical Initiatives - West Marc,vholt@example.com,Richard Robinson,2024-05-10T00:00:00,2024-05-23T00:00:00,2024-06-18T00:00:00,USD,1227.21,1227.21,345.82,185.9,PENDING,,IN_PROCESS,,False,False,False,True,1,Bank they lot official medical thought.,https://workflow.example.com/reports/6a5ed86b-5177-445d-8e18-5e4a7e534b11,C003,2025-04-23,GBP,ITEM-4165,CC100,400000,JNL-SPACE,KR,40,PC02,2677.18,Similar approach since long despite.,2677.18,0.0,2025,2025-06-05,1.1993,M,2024-10-19,WORKDAY,TRAVEL,CORP_LEDGER
6a7381c0-8b48-41b8-85e2-8f499f9c2213,/expense/reports/6a7381c0-8b48-41b8-85e2-8f499f9c2213,Innovate Cross-Media Partnerships - Huntburgh,grahampaul@example.net,Melissa Garcia,2023-12-03T00:00:00,2023-12-16T00:00:00,2024-01-14T00:00:00,SGD,1293.87,1815.69,725.61,175.41,PENDING,,ON_HOLD,,False,False,True,False,1,Score walk smile truth story open around.,https://workflow.example.com/reports/6a7381c0-8b48-41b8-85e2-8f499f9c2213,C003,2025-08-28,EUR,ITEM-4166,CC100,600000,JNL-PERFORM,SA,40,PC01,4217.55,Lawyer goal watch others federal.,0.0,4217.55,2025,2025-06-20,0.9687,B,2024-10-07,CONCUR,TRAVEL,CORP_LEDGER
6a79bd40-2ab6-4402-83c3-26d169a4844d,/expense/reports/6a79bd40-2ab6-4402-83c3-26d169a4844d,Disintermediate Next-Generation Synergies - East Jeremiah,cbanks@example.org,Daniel Rodriguez,2025-02-25T00:00:00,2025-03-06T00:00:00,2025-03-26T00:00:00,GBP,194.72,171.24,182.06,15.53,APPROVED,2025-03-12T00:00:00,NOT_PAID,,True,True,False,True,1,Meeting everybody remain early under skill contain evening.,https://workflow.example.com/reports/6a79bd40-2ab6-4402-83c3-26d169a4844d,C001,2025-08-05,EUR,ITEM-4167,CC100,400000,JNL-FEEL,SA,50,PC03,2724.82,Debate develop these owner hand sister next company.,2724.82,0.0,2025,2024-11-26,1.0744,B,2024-11-07,WORKDAY,PURCHASE,APAC_LEDGER
6a879da6-ad97-4c72-8d33-e8aa340a3db0,/expense/reports/6a879da6-ad97-4c72-8d33-e8aa340a3db0,Incubate Mission-Critical Platforms - Andersonshire,amosley@example.org,Nicole Leblanc,2025-02-25T00:00:00,2025-03-09T00:00:00,2025-03-23T00:00:00,INR,538.34,349.97,512.72,25.25,APPROVED,2025-03-15T00:00:00,NOT_PAID,,True,True,False,False,1,Try pass seat wrong walk me.,https://workflow.example.com/reports/6a879da6-ad97-4c72-8d33-e8aa340a3db0,C001,2025-01-16,EUR,ITEM-4168,CC100,600000,JNL-PRODUCTION,KR,40,PC01,4411.39,First market stock.,0.0,4411.39,2025,2025-04-23,0.7163,B,2024-10-13,WORKDAY,EXPENSE,CORP_LEDGER
6a886e27-cffb-4e46-9511-1d962fa2bbdf,/expense/reports/6a886e27-cffb-4e46-9511-1d962fa2bbdf,Grow Visionary Bandwidth - South Jamesmouth,matthew81@example.net,Derrick Meadows,2023-09-19T00:00:00,2023-09-23T00:00:00,2023-10-17T00:00:00,SGD,509.29,672.01,466.12,95.36,APPROVED,2023-09-28T00:00:00,NOT_PAID,,False,False,True,False,1,Will model order husband practice total memory hour.,https://workflow.example.com/reports/6a886e27-cffb-4e46-9511-1d962fa2bbdf,C001,2025-06-04,INR,ITEM-4169,CC300,600000,JNL-THEMSELVES,SA,40,PC01,366.96,Travel analysis huge.,366.96,0.0,2025,2025-05-05,1.3937,M,2024-10-13,CONCUR,PURCHASE,CORP_LEDGER
